# wave  flux  flux_err
      7669.00  9.42456e-19  3.47137e-19
      7670.00  1.06486e-18  3.33316e-19
      7671.00  4.92197e-19  3.23465e-19
      7672.00  5.56626e-20  3.27854e-19
      7673.00  9.45374e-19  3.46236e-19
      7674.00  1.11016e-18  3.33017e-19
      7675.00  6.00240e-19  3.29088e-19
      7676.00  1.21259e-18  3.30324e-19
      7677.00  6.84915e-19  3.16798e-19
      7678.00  5.95053e-19  3.19575e-19
      7679.00  4.22057e-19  3.20850e-19
      7680.00  6.23431e-19  3.21630e-19
      7681.00  4.18302e-19  3.41097e-19
      7682.00  7.06456e-20  3.53412e-19
      7683.00  3.66968e-19  3.19819e-19
      7684.00  5.88095e-19  3.22931e-19
      7685.00  9.91061e-20  3.14520e-19
      7686.00  1.27416e-18  3.51519e-19
      7687.00  7.56794e-19  3.55549e-19
      7688.00  9.45075e-19  3.59708e-19
      7689.00  8.29836e-19  3.26722e-19
      7690.00  1.13931e-19  3.15231e-19
      7691.00  6.06387e-19  3.42054e-19
      7692.00  1.20955e-18  4.13830e-19
      7693.00  8.36983e-19  3.30600e-19
      7694.00  1.00502e-18  3.27482e-19
      7695.00  5.38264e-19  3.22725e-19
      7696.00  1.18005e-18  3.26788e-19
      7697.00  9.78321e-19  3.24292e-19
      7698.00  1.47882e-18  3.32077e-19
      7699.00  9.67539e-19  4.08224e-19
      7700.00  7.50591e-19  4.14996e-19
      7701.00  9.62164e-19  3.26192e-19
      7702.00  3.82640e-19  3.17655e-19
      7703.00  3.98456e-19  3.12759e-19
      7704.00  7.03005e-19  3.18697e-19
      7705.00  5.01470e-19  3.09422e-19
      7706.00  7.52126e-19  3.07290e-19
      7707.00  6.22817e-19  3.04306e-19
      7708.00  8.77493e-19  3.08464e-19
      7709.00  8.38600e-19  3.09968e-19
      7710.00  9.88359e-19  3.13002e-19
      7711.00  8.37104e-19  3.10431e-19
      7712.00  5.60287e-19  7.69848e-19
      7713.00  4.27220e-19  5.01410e-19
      7714.00  9.02841e-19  3.38467e-19
      7715.00  6.21430e-19  6.30344e-19
      7716.00  8.72416e-19  6.89635e-19
      7717.00  8.94002e-19  9.62501e-19
      7718.00  8.79390e-19  6.67085e-19
      7719.00  7.54850e-19  3.15578e-19
      7720.00  4.94176e-19  3.05234e-19
      7721.00  1.11741e-18  3.18737e-19
      7722.00  3.77277e-19  3.03862e-19
      7723.00  8.69804e-19  3.77332e-19
      7724.00  4.97858e-19  4.14081e-19
      7725.00  6.69126e-19  3.29436e-19
      7726.00  6.80145e-19  6.46908e-19
      7727.00  8.99297e-19  3.21360e-19
      7728.00  3.05394e-19  3.00907e-19
      7729.00  5.56670e-19  3.06891e-19
      7730.00  2.32778e-19  3.12363e-19
      7731.00  5.20669e-19  3.02612e-19
      7732.00  5.93734e-19  3.04692e-19
      7733.00  1.15114e-18  3.11678e-19
      7734.00  1.49720e-20  3.40240e-19
      7735.00  8.48395e-19  3.70551e-19
      7736.00  3.47280e-19  3.61897e-19
      7737.00  2.64770e-19  2.99213e-19
      7738.00  3.56490e-19  3.03393e-19
      7739.00  4.92437e-19  2.99704e-19
      7740.00  3.60511e-19  3.23357e-19
      7741.00  1.07764e-19  3.29294e-19
      7742.00  5.94506e-19  2.96065e-19
      7743.00  1.02411e-18  2.98960e-19
      7744.00  1.05594e-18  3.02575e-19
      7745.00  3.33659e-19  3.05988e-19
      7746.00  8.75476e-19  3.22582e-19
      7747.00  8.84235e-19  3.08490e-19
      7748.00  9.27458e-19  2.98484e-19
      7749.00  4.87980e-19  4.35408e-19
      7750.00  1.82516e-19  7.15303e-19
      7751.00 -5.80418e-22  5.80801e-19
      7752.00  3.69710e-19  3.41778e-19
      7753.00  4.35277e-19  3.10495e-19
      7754.00  1.59791e-19  2.86928e-19
      7755.00 -1.79543e-19  2.84634e-19
      7756.00 -5.57297e-20  3.05148e-19
      7757.00  3.48511e-19  3.66818e-19
      7758.00  6.40038e-19  2.93841e-19
      7759.00  1.61538e-19  3.17410e-19
      7760.00 -4.24491e-19  8.83625e-19
      7761.00  3.30156e-19  3.00544e-19
      7762.00  1.01580e-18  2.98857e-19
      7763.00  3.83630e-19  2.87985e-19
      7764.00  6.40519e-19  2.98298e-19
      7765.00  6.54180e-19  2.95771e-19
      7766.00  9.55321e-19  2.98599e-19
      7767.00  9.35388e-19  2.95790e-19
      7768.00  2.09678e-19  2.90196e-19
      7769.00  8.21983e-19  3.30676e-19
      7770.00  1.37685e-18  3.07052e-19
      7771.00  7.45314e-19  3.01300e-19
      7772.00  5.51546e-19  3.55039e-19
      7773.00  2.09063e-19  4.99414e-19
      7774.00  3.27823e-19  4.16531e-19
      7775.00  1.55012e-18  3.35136e-19
      7776.00  7.74527e-19  3.02270e-19
      7777.00  4.89886e-19  2.91203e-19
      7778.00  6.33892e-19  3.04754e-19
      7779.00  2.43030e-19  3.04971e-19
      7780.00  1.21140e-19  5.02525e-19
      7781.00  3.89339e-19  3.81396e-19
      7782.00  5.21994e-19  3.01455e-19
      7783.00  5.39890e-19  3.01613e-19
      7784.00  4.89975e-19  3.04650e-19
      7785.00  6.75238e-19  3.32222e-19
      7786.00  1.00547e-18  3.32752e-19
      7787.00  4.00204e-19  3.19324e-19
      7788.00  5.49324e-19  3.08225e-19
      7789.00  8.24682e-19  3.14860e-19
      7790.00  8.48070e-19  3.43188e-19
      7791.00  2.70440e-19  4.04309e-19
      7792.00 -1.59050e-19  3.20909e-19
      7793.00  1.40204e-20  3.25942e-19
      7794.00 -7.96783e-19  1.26265e-18
      7795.00 -1.44779e-19  3.37368e-19
      7796.00 -1.04201e-19  3.05143e-19
      7797.00  1.30295e-19  2.99973e-19
      7798.00 -4.06985e-19  2.99723e-19
      7799.00 -3.30298e-19  2.94200e-19
      7800.00  2.62679e-19  2.96097e-19
      7801.00  4.90790e-19  2.97901e-19
      7802.00  2.46425e-19  2.93681e-19
      7803.00  7.18976e-19  3.09145e-19
      7804.00  5.49181e-19  3.18781e-19
      7805.00  9.93847e-19  3.05891e-19
      7806.00  6.60529e-20  3.03675e-19
      7807.00  2.15218e-19  3.09655e-19
      7808.00 -4.50518e-20  5.30942e-19
      7809.00  8.26279e-19  4.10718e-19
      7810.00  5.16222e-19  3.18529e-19
      7811.00 -6.77776e-20  3.12638e-19
      7812.00  8.69748e-19  3.32957e-19
      7813.00  4.13723e-19  3.26914e-19
      7814.00  8.23224e-19  3.30232e-19
      7815.00  3.22919e-19  3.45859e-19
      7816.00  6.75656e-19  3.39891e-19
      7817.00  1.13408e-18  3.15691e-19
      7818.00  5.84625e-19  3.13587e-19
      7819.00  3.04489e-19  3.53413e-19
      7820.00  5.97715e-20  3.34186e-19
      7821.00  8.29273e-19  6.24878e-19
      7822.00  6.22713e-19  4.89421e-19
      7823.00  4.17074e-19  3.16607e-19
      7824.00  5.51222e-19  3.25688e-19
      7825.00  3.74571e-19  3.23157e-19
      7826.00 -1.17277e-19  3.04642e-19
      7827.00  6.45876e-19  3.09505e-19
      7828.00 -1.71675e-19  3.29427e-19
      7829.00  4.15165e-19  3.48366e-19
      7830.00  3.21276e-19  3.16423e-19
      7831.00  4.63890e-19  3.10030e-19
      7832.00  7.58420e-19  3.10926e-19
      7833.00  1.79606e-19  3.25650e-19
      7834.00  1.06925e-18  3.45031e-19
      7835.00  4.25483e-19  3.24033e-19
      7836.00  4.77725e-19  3.09568e-19
      7837.00  1.00480e-18  3.15716e-19
      7838.00  7.57868e-19  3.17808e-19
      7839.00  4.05717e-19  3.21943e-19
      7840.00  3.21394e-19  3.22285e-19
      7841.00 -7.32075e-19  6.57110e-19
      7842.00  3.12193e-19  3.64786e-19
      7843.00  5.85852e-19  3.15514e-19
      7844.00  8.52316e-19  3.21684e-19
      7845.00  6.16449e-19  3.21545e-19
      7846.00  6.01578e-19  3.18466e-19
      7847.00  3.32734e-19  3.12956e-19
      7848.00  2.25977e-19  3.16354e-19
      7849.00  5.16642e-20  4.49323e-19
      7850.00  1.98318e-19  4.84935e-19
      7851.00  7.02892e-19  3.57649e-19
      7852.00  3.73481e-19  4.69101e-19
      7853.00  7.43523e-19  1.01109e-18
      7854.00  9.78907e-19  5.18137e-19
      7855.00  1.00049e-18  3.33454e-19
      7856.00  4.76904e-19  3.26235e-19
      7857.00  3.53542e-19  3.38599e-19
      7858.00  1.91048e-19  5.70900e-19
      7859.00  5.86666e-19  3.43021e-19
      7860.00  5.26054e-19  4.72366e-19
      7861.00  2.22790e-19  5.29135e-19
      7862.00  1.07327e-18  3.36303e-19
      7863.00  3.62625e-19  3.28570e-19
      7864.00  1.83105e-19  3.25326e-19
      7865.00 -2.48194e-20  3.21994e-19
      7866.00  4.70821e-19  3.30637e-19
      7867.00  4.78142e-19  4.11192e-19
      7868.00  5.51656e-19  5.39484e-19
      7869.00  4.48826e-19  3.31615e-19
      7870.00  5.69116e-19  4.30702e-19
      7871.00 -1.03405e-19  6.24493e-19
      7872.00  2.49644e-19  3.40165e-19
      7873.00  8.76088e-19  3.44345e-19
      7874.00  4.38003e-19  3.33476e-19
      7875.00  1.53645e-19  3.34913e-19
      7876.00  3.96636e-19  3.37494e-19
      7877.00 -8.99936e-21  3.30247e-19
      7878.00  3.94774e-19  4.33835e-19
      7879.00  4.22838e-19  5.84299e-19
      7880.00  8.85092e-19  3.52647e-19
      7881.00 -3.07806e-19  4.49695e-19
      7882.00  1.40405e-18  5.23598e-19
      7883.00  5.58058e-19  3.63886e-19
      7884.00  5.62488e-19  3.59168e-19
      7885.00  5.35587e-19  3.65383e-19
      7886.00  9.70259e-20  3.78092e-19
      7887.00  1.94046e-19  3.75312e-19
      7888.00  9.40334e-19  3.78772e-19
      7889.00  7.89341e-19  4.98975e-19
      7890.00  3.02669e-19  9.50531e-19
      7891.00 -6.69777e-19  3.86066e-19
      7892.00  1.02879e-19  3.73631e-19
      7893.00  1.80950e-19  3.70372e-19
      7894.00 -6.37589e-19  3.71688e-19
      7895.00  4.62867e-19  3.80386e-19
      7896.00  4.64341e-19  3.60577e-19
      7897.00  6.35511e-19  3.71010e-19
      7898.00  6.13090e-19  3.78193e-19
      7899.00  1.18184e-19  3.56429e-19
      7900.00  3.99273e-19  3.45397e-19
      7901.00 -1.85727e-19  3.38200e-19
      7902.00  7.02510e-19  3.58700e-19
      7903.00  6.99558e-20  3.81517e-19
      7904.00  1.11232e-19  3.52071e-19
      7905.00  8.71809e-19  3.64032e-19
      7906.00  3.16712e-19  3.67957e-19
      7907.00  1.77455e-19  3.79021e-19
      7908.00  1.35902e-19  3.46380e-19
      7909.00  1.75550e-19  3.58058e-19
      7910.00  1.13275e-19  3.76678e-19
      7911.00  7.76870e-19  3.98663e-19
      7912.00 -3.51718e-19  5.70629e-19
      7913.00  4.52970e-19  6.58797e-19
      7914.00 -3.20039e-19  7.67914e-19
      7915.00  3.21780e-19  3.99556e-19
      7916.00  6.11421e-19  3.63554e-19
      7917.00  4.67259e-19  3.58739e-19
      7918.00  2.32324e-19  4.43022e-19
      7919.00  1.88738e-19  4.31406e-19
      7920.00  6.92030e-20  4.15290e-19
      7921.00  5.76339e-21  1.08021e-18
      7922.00  3.96615e-19  4.03085e-19
      7923.00 -1.26602e-19  3.77099e-19
      7924.00  3.47972e-19  3.83174e-19
      7925.00  4.40810e-19  3.70011e-19
      7926.00  1.79647e-19  3.52082e-19
      7927.00  8.41799e-20  3.56322e-19
      7928.00 -4.19117e-20  3.92858e-19
      7929.00 -1.26900e-19  3.83249e-19
      7930.00  4.19421e-19  4.08310e-19
      7931.00 -1.32220e-18  7.92909e-19
      7932.00 -1.45722e-19  5.95242e-19
      7933.00 -1.39403e-19  3.76596e-19
      7934.00  2.41001e-19  3.77935e-19
      7935.00 -1.51407e-19  3.74125e-19
      7936.00  3.43575e-19  3.61446e-19
      7937.00  2.28914e-20  3.58692e-19
      7938.00  4.60074e-19  3.67038e-19
      7939.00  1.13317e-18  3.78453e-19
      7940.00  4.19502e-19  3.69487e-19
      7941.00  3.15831e-19  3.67178e-19
      7942.00  2.11004e-19  3.75753e-19
      7943.00  5.44380e-19  3.80484e-19
      7944.00  1.62536e-19  3.76189e-19
      7945.00  4.70509e-19  4.02340e-19
      7946.00  1.77870e-19  4.21193e-19
      7947.00  9.06129e-19  3.76534e-19
      7948.00  2.59363e-19  3.66908e-19
      7949.00 -7.13257e-19  7.59709e-19
      7950.00 -5.19053e-20  4.07734e-19
      7951.00  1.33758e-20  3.61478e-19
      7952.00  7.67447e-20  3.79920e-19
      7953.00 -3.34199e-19  3.65449e-19
      7954.00 -1.46296e-19  3.58450e-19
      7955.00  2.60309e-19  3.62837e-19
      7956.00  3.01913e-19  3.63909e-19
      7957.00  2.74568e-19  3.61511e-19
      7958.00  1.86839e-20  3.62640e-19
      7959.00  1.53839e-20  3.62261e-19
      7960.00 -4.42952e-19  3.56515e-19
      7961.00  4.72241e-19  3.63722e-19
      7962.00  7.58890e-19  3.71237e-19
      7963.00 -4.79896e-20  3.68018e-19
      7964.00  4.12673e-20  5.54050e-19
      7965.00  5.61185e-19  7.15158e-19
      7966.00  1.39917e-19  3.64116e-19
      7967.00  4.20456e-19  3.70326e-19
      7968.00  3.53566e-21  5.11351e-19
      7969.00  2.21954e-19  3.90186e-19
      7970.00 -6.62992e-20  3.69138e-19
      7971.00 -1.06343e-19  3.66126e-19
      7972.00 -2.97761e-19  3.65496e-19
      7973.00  3.56221e-19  3.78062e-19
      7974.00  5.45985e-19  3.66516e-19
      7975.00  1.57676e-20  3.61369e-19
      7976.00  5.95411e-19  3.83706e-19
      7977.00  8.65398e-20  5.63712e-19
      7978.00 -9.14854e-19  4.43395e-19
      7979.00 -1.57530e-19  4.45430e-19
      7980.00  3.82683e-19  6.98426e-19
      7981.00  3.32054e-19  3.65158e-19
      7982.00  2.92563e-19  3.61084e-19
      7983.00  3.00563e-19  4.49860e-19
      7984.00 -1.95623e-19  4.41194e-19
      7985.00  8.46952e-19  4.53543e-19
      7986.00 -4.80187e-19  4.44586e-19
      7987.00 -4.91073e-19  4.57223e-19
      7988.00 -5.81197e-19  4.54383e-19
      7989.00 -4.11929e-19  4.42765e-19
      7990.00  2.80472e-19  4.49903e-19
      7991.00  5.44420e-19  4.64115e-19
      7992.00 -3.40680e-19  4.51056e-19
      7993.00  2.64765e-18  1.36375e-18
      7994.00 -4.00002e-19  6.80137e-19
      7995.00  3.81472e-19  4.50729e-19
      7996.00  4.20324e-19  4.48504e-19
      7997.00  9.13640e-19  4.47656e-19
      7998.00 -5.93110e-19  4.56298e-19
      7999.00  2.25814e-19  4.41743e-19
      8000.00  9.33992e-20  4.34470e-19
      8001.00 -1.02566e-19  4.30375e-19
      8002.00 -1.23678e-19  4.38110e-19
      8003.00 -1.59225e-19  4.22522e-19
      8004.00  4.53736e-19  4.23519e-19
      8005.00  4.74459e-19  4.20485e-19
      8006.00  1.87562e-19  4.05097e-19
      8007.00 -1.94895e-19  3.90940e-19
      8008.00 -1.48787e-19  4.03838e-19
      8009.00  3.46032e-20  3.98666e-19
      8010.00  3.89171e-19  4.03586e-19
      8011.00 -8.81619e-19  3.95534e-19
      8012.00  2.74282e-19  4.19933e-19
      8013.00  1.08702e-19  4.22911e-19
      8014.00  4.40194e-19  1.07041e-18
      8015.00  7.39973e-19  4.50217e-19
      8016.00 -8.76114e-20  4.16468e-19
      8017.00 -2.30811e-19  3.87590e-19
      8018.00 -3.76219e-20  3.84666e-19
      8019.00  6.46131e-20  4.20880e-19
      8020.00  5.17657e-20  5.18775e-19
      8021.00  2.70249e-19  4.12762e-19
      8022.00 -4.37507e-20  3.75076e-19
      8023.00  2.93561e-19  3.86001e-19
      8024.00 -5.87123e-20  3.97317e-19
      8025.00  6.61259e-19  5.78201e-19
      8026.00  8.83568e-19  1.23900e-18
      8027.00  5.63341e-19  3.88126e-19
      8028.00  2.14346e-19  4.89509e-19
      8029.00  1.13288e-18  5.21121e-19
      8030.00  1.58439e-19  4.04101e-19
      8031.00  3.79922e-19  3.95736e-19
      8032.00 -5.48357e-22  4.18395e-19
      8033.00 -8.67681e-20  3.60892e-19
      8034.00  1.76915e-19  3.77536e-19
      8035.00 -4.12267e-19  3.76082e-19
      8036.00  2.06901e-19  3.70254e-19
      8037.00 -1.23020e-19  3.58977e-19
      8038.00  3.28429e-19  3.62209e-19
      8039.00  3.72736e-19  3.65039e-19
      8040.00  5.08865e-19  3.72081e-19
      8041.00 -2.74812e-19  3.69628e-19
      8042.00  1.25892e-21  3.62254e-19
      8043.00 -2.14352e-19  3.51350e-19
      8044.00  4.08613e-19  3.52991e-19
      8045.00  5.32487e-19  3.59185e-19
      8046.00  3.15216e-19  3.56680e-19
      8047.00  1.61833e-19  3.57341e-19
      8048.00  2.65882e-19  3.53336e-19
      8049.00  9.50849e-20  3.57750e-19
      8050.00  1.73562e-19  4.23166e-19
      8051.00  3.02996e-19  3.83127e-19
      8052.00 -2.36841e-19  8.02421e-19
      8053.00  1.40291e-19  3.60429e-19
      8054.00  3.26819e-19  3.42454e-19
      8055.00  8.15658e-19  3.53635e-19
      8056.00 -1.71720e-19  3.37647e-19
      8057.00  2.65270e-19  3.45527e-19
      8058.00 -1.02500e-19  3.36958e-19
      8059.00  3.79557e-19  3.50824e-19
      8060.00  1.95758e-19  3.40843e-19
      8061.00  7.43027e-19  3.86399e-19
      8062.00 -5.61469e-19  1.02204e-18
      8063.00  8.71378e-19  4.52037e-19
      8064.00  5.90124e-20  3.38874e-19
      8065.00  1.06750e-21  3.32290e-19
      8066.00  1.03862e-19  3.45632e-19
      8067.00  9.49252e-19  3.49348e-19
      8068.00  2.18317e-19  3.37387e-19
      8069.00  7.66414e-19  3.40006e-19
      8070.00  1.32971e-19  3.26484e-19
      8071.00  1.26665e-19  3.25430e-19
      8072.00  1.66824e-19  3.28753e-19
      8073.00  6.52863e-19  3.35541e-19
      8074.00 -1.11693e-19  3.45663e-19
      8075.00  1.63834e-19  3.46775e-19
      8076.00  7.12088e-19  3.36410e-19
      8077.00  1.66052e-18  3.96777e-19
      8078.00  6.83884e-19  3.54747e-19
      8079.00  7.94175e-20  3.23671e-19
      8080.00  1.63158e-19  3.29298e-19
      8081.00  5.26261e-19  3.30635e-19
      8082.00  9.49328e-20  3.37677e-19
      8083.00  2.33731e-19  3.34175e-19
      8084.00  5.82514e-19  3.60311e-19
      8085.00  3.25094e-19  3.91493e-19
      8086.00 -3.11749e-19  3.47240e-19
      8087.00 -8.46338e-21  3.16975e-19
      8088.00  6.20359e-19  3.23855e-19
      8089.00  5.05810e-19  3.20204e-19
      8090.00 -4.66328e-19  3.09166e-19
      8091.00  5.32213e-19  3.23649e-19
      8092.00  7.94693e-20  3.14037e-19
      8093.00  4.30350e-20  3.94447e-19
      8094.00  1.34630e-19  4.68539e-19
      8095.00  6.86635e-19  3.48358e-19
      8096.00  1.22290e-19  3.10517e-19
      8097.00  4.33252e-19  3.15949e-19
      8098.00 -3.49967e-19  3.09450e-19
      8099.00  3.60945e-19  3.21620e-19
      8100.00 -3.05303e-20  3.17331e-19
      8101.00  3.10672e-19  3.30152e-19
      8102.00 -3.29606e-19  5.64285e-19
      8103.00  4.31589e-19  4.86490e-19
      8104.00 -8.21255e-20  3.24406e-19
      8105.00  3.43941e-19  3.41851e-19
      8106.00 -1.70547e-19  3.18108e-19
      8107.00  3.78664e-19  3.27483e-19
      8108.00  2.76402e-19  3.24010e-19
      8109.00 -5.38226e-19  3.14234e-19
      8110.00  3.01382e-19  3.24441e-19
      8111.00  6.17922e-19  3.23841e-19
      8112.00  5.10343e-19  3.19367e-19
      8113.00  1.86064e-19  3.17257e-19
      8114.00  4.87336e-19  3.17341e-19
      8115.00 -1.02249e-19  3.09453e-19
      8116.00  1.49693e-19  3.09476e-19
      8117.00  2.88656e-19  3.10958e-19
      8118.00  3.72019e-19  3.12017e-19
      8119.00  5.49561e-19  3.17109e-19
      8120.00  3.11587e-19  3.14330e-19
      8121.00  2.05681e-19  3.08621e-19
      8122.00  1.74850e-19  3.14256e-19
      8123.00  2.11321e-19  3.13652e-19
      8124.00  2.66469e-19  3.08499e-19
      8125.00  4.59093e-19  3.08636e-19
      8126.00  8.76050e-19  3.29139e-19
      8127.00  3.63941e-20  3.19398e-19
      8128.00 -1.75769e-19  3.10021e-19
      8129.00  3.94237e-19  3.11915e-19
      8130.00  3.85266e-19  3.13890e-19
      8131.00  2.44623e-19  3.22824e-19
      8132.00  2.64026e-19  3.31914e-19
      8133.00 -3.20567e-20  3.04417e-19
      8134.00  2.18914e-19  3.06856e-19
      8135.00 -8.58187e-20  3.16309e-19
      8136.00 -2.45977e-19  3.15666e-19
      8137.00  3.04201e-19  3.17333e-19
      8138.00  1.07057e-19  3.35347e-19
      8139.00  8.02033e-19  4.51071e-19
      8140.00 -8.79683e-20  3.51429e-19
      8141.00  4.44835e-19  3.12876e-19
      8142.00 -1.91610e-19  3.01048e-19
      8143.00  6.15792e-19  3.07878e-19
      8144.00  4.52720e-19  3.03132e-19
      8145.00  2.66006e-19  3.06280e-19
      8146.00  3.16508e-21  3.84310e-19
      8147.00 -8.78668e-20  4.59561e-19
      8148.00  3.56568e-19  3.29705e-19
      8149.00  3.67889e-19  3.02296e-19
      8150.00 -7.05807e-20  2.97279e-19
      8151.00  4.07503e-19  3.08377e-19
      8152.00  1.61712e-19  3.04399e-19
      8153.00  5.60321e-19  3.12382e-19
      8154.00  5.49748e-19  3.06305e-19
      8155.00  1.46507e-19  2.99087e-19
      8156.00  3.30168e-20  3.05006e-19
      8157.00  1.44568e-19  3.04048e-19
      8158.00  5.99140e-19  3.07995e-19
      8159.00  2.67643e-19  3.12572e-19
      8160.00  2.21251e-19  3.10351e-19
      8161.00  1.92898e-19  3.02274e-19
